id,headline
536,"Firma informatyczna Microsoft ogłosiła w piątek, że w związku z agresją Rosji na Ukrainę i nałożonymi na Rosję sankcjami, wstrzymuje sprzedaż swoich produktów do Rosji, a także wstrzymuje prowadzenie usług serwisowych dla tego kraju."
537,Od godz. 21 w sobotę 18 kwietnia do godz. 3 w niedzielę 19 kwietnia z powodu prac serwisowych usługa Twój e-PIT będzie niedostępna – poinformował w piątek resort finansów.
538,Zarząd Ringier Axel Springer Polska zdecydował o natychmiastowym zakończeniu współpracy z Tomaszem Lisem. „Jest czas powitań i czas pożegnań” – napisał na Twitterze były już redaktor naczelny „Newsweeka”.
539,"Blisko 900 firm hotelarskich ma w sumie prawie miliard złotych niespłaconego zadłużenia, podaje „Rzeczpospolita” za raportem Biura Informacji Gospodarczej InfoMonitor."
540,Rada Polityki Pieniężnej na kończącym się w środę dwudniowym posiedzeniu nie zmieniła stóp procentowych.
541,"Zoltan Varga, właściciel jednej z największych grup medialnych z siedzibą w Budapeszcie, chce stworzyć potentata w regionie."
542,We wrześniu Niemcy odnotowały gwałtowny wzrost inflacji i według wstępnych szacunków jej poziom to ok. 10 proc. – poinformował Federalny Urząd Statystyczny.
543,Polska Grupa Zbrojeniowa nie zamierza likwidować Bumaru Łabędy ani łączyć go z Wojskowymi zakładami Motoryzacyjnymi w Poznaniu – zapewnił prezes PGZ Sebastian Chwałek.
544,"Komisja Europejska poinformowała w środę, że termin końcowy na zapłatę kar dotyczących kopalni Turów minął we wtorek i nie otrzymała od Polski środków."
545,"Aż 14,7 mln euro miał zataić przed hiszpańskim urzędem podatkowym gwiazdor Realu Madryt Cristiano Ronaldo."
546,"Do końca 2024 r. wszystkie telefony komórkowe, tablety i aparaty fotograficzne sprzedawane w UE będą musiały być wyposażone w port ładowania USB typu C."
547,Hotele i pensjonaty w miejscowościach cieszących się największą popularnością wśród turystów czeka weekendowe oblężenie – ocenił w piątkowej analizie Bartosz Turek z HRE Investments.
548,Tempo wzrostu polskich obrotów towarowych znowu pozytywnie zaskoczyło – wskazała w komentarzu do danych Głównego Urzędu Statystycznego minister przedsiębiorczości i technologii Jadwiga Emilewicz.
549,"Senat odrzucił w środę nowelizację ustawy o podatku akcyzowym, podnoszącą o 10 proc. stawki tego podatku na alkohole i wyroby tytoniowe."
550,"Stopa bezrobocia we wrześniu 2018 r. wyniosła 5,7 proc. wobec 5,8 proc. w sierpniu - podał GUS."
551,"Niemal jedna czwarta laboratoriów została przejęta przez zagraniczne firmy zewnętrze. „Nasz Dziennik” wskazuje, że są to głównie podmioty niemieckie."
552,Estoński CIT i środki z UE będą impulsami fiskalnymi w przyszłym roku – mówił  premier Mateusz Morawiecki.
553,"– Południowa obwodnica Warszawy od węzła „Puławska” do węzła „Lubelska” będzie oddana do połowy 2020 roku, w rocznicę Bitwy Warszawskiej – zapowiedział w środę minister budownictwa i infrastruktury Andrzej Adamczyk podczas oficjalnego otwarcia budowy trasy."
554,"Gazociąg Nord Stream 2 jest dla Niemiec szkodliwy politycznie i antyeuropejski, a kanclerz Angela Merkel winna wycofać dla niego poparcie – pisze w sobotę w najnowszym wydaniu niemiecki tygodnik „Der Spiegel”."
555,"Redukcja zadłużenia Jastrzębskiej Spółki Węglowej albo jej bankructwo – to według „Rzeczpospolitej” ultimatum, jakie banki miały usłyszeć od państwowego właściciela JSW."
556,"Rząd federalny i cztery kraje związkowe, w których wydobywany jest węgiel, osiągnęły porozumienie ws. planu zamykania elektrowni na węgiel brunatny."
557,"Do końca roku powinno powstać jeszcze około 50 MW instalacji fotowoltaicznych (PV), zaś do połowy przyszłego roku nawet 280 MW – informuje „Puls Biznesu”, powołując się na Instytut Energetyki Odnawialnej (IEO)."
558,"Amerykański prezydent Donald Trump podpisał rozporządzenie, które nakazuje sekretarzowi skarbu dokonanie przeglądu regulacji finansowych w ramach tzw. ustawy Dodda-Franka."
559,"Wicepremier, minister rozwoju i finansów Mateusz Morawiecki w piątek ma reprezentować Polskę na rozpoczynającej się w Waszyngtonie jesiennej sesji Międzynarodowego Funduszu Walutowego i Banku Światowego."
560,"Mimo szumnych zapowiedzi polityków, w Polsce nie widać zalewu inwestycji z Chin."
561,"Sąd Unii Europejskiej oddalił skargę Autostrady Wielkopolskiej na decyzję Komisji Europejskiej, która nakazywała spółce zwrot Polsce 894 mln zł plus odsetki niedozwolonej pomocy publicznej."
562,Jak podaje agencja DPA – według wstępnych danych Niemieckiego Urzędu Statystycznego liczba nowych zamówień we wrześniu zmalała o cztery procent w porównaniu z sierpniem tego roku.
563,Prezes Polskiej Grupy Zbrojeniowej Witold Słowik i członkowie zarządu spółki – Michał Kuczmierowski i Radosław Łabędzki-Domagalski – zostali odwołani.
564,Portoryko stało się niewypłacalne – oceniła w poniedziałek agencja ratingowa Moody's.
565,"W listopadzie produkcja przemysłowa liczona w cenach stałych była o 3,3 proc. wyższa niż przed rokiem oraz 1,9 proc. wyższa niż miesiąc wcześniej."
566,"Pandemia wpłynęła na sposób, w jaki Polacy realizują zakupy spożywcze."
567,"Zużycie gazu ziemnego w Polsce może w perspektywie 10 lat wzrosnąć o 50 proc., a PGNiG przygotowuje się, żeby zabezpieczyć zwiększony popyt – poinformował prezes PGNIG Paweł Majewski."
568,Jak wygląda sytuacja złotego na międzynarodowym rynku walutowym?
569,"To nie nowa firma, ale wieloletni partner biznesowy najczęściej nie płaci dostawcom na czas; na opóźnienia płatności najbardziej narażona jest branża handlowa i firmy mające ponad 50 kontrahentów – wynika z badania Rejestru Dłużników BIG InfoMonitor wśród mikro-, małych i średnich firm."
570,Fed po raz pierwszy od dekady obniżył główną stopę procentową.
571,Rada Nadzorcza PAIiIZ odwołała ze stanowiska prezesa Sławomira Majmana; obowiązki szefa agencji będzie pełnił Bartłomiej Pawlak – poinformował w poniedziałek Departament Informacji i Komunikacji Polskiej Agencji Informacji i Inwestycji Zagranicznych.
572,"W pierwszym kwartale br. ceny mieszkań w porównaniu do czwartego kwartału 2019 były wyższe o 3,6 proc. – poinformował GUS."
573,Ponowne zacieśnienie związków między Rosją a Białorusią ma swoje odbicie również w wymiarze infrastrukturalnym.
574,Już co najmniej do siedmiu urosła lista inwestycji chińskiego giganta w polskie spółki z branży gier.
575,W styczniu sprowadzono do Polski o ponad 4 proc. mniej używanych samochodów niż rok wcześniej i najmniej od kilku lat – podaje czwartkowy „Puls Biznesu”.
576,Tradycyjna czarna herbata traci w Polsce zwolenników.
577,"Polityka gospodarcza i społeczna PiS ma wiele sensownych elementów, na które spojrzeć należy bez uprzedzeń – przekonuje w swojej analizie dziennikarz „Berliner Zeitung”."
578,"Blisko 400 mln złotych czeka dla małych i średnich  firm, które w 2020 roku zainwestują w Polsce Wschodniej – poinformowało Ministerstwo Funduszy i Polityki Regionalnej."
579,"– Kiedy możemy powiedzieć, że odnieśliśmy sukces z naszą polityką środków unijnych, polityką spójności?"
580,Starlink to sieć satelitarna należąca do firmy SpaceX Elona Muska.
581,Rekordowe 14 miliardów złotych Polacy ulokowali w rządowych obligacjach w czerwcu.
582,Jedna oferta – z zakładu Pojazdy Szynowe PESA Bydgoszcz – wpłynęła we wtorek na przetarg dotyczący zakupu 15 nowych tramwajów dla Gdańska.
583,"Premier Mateusz Morawiecki podczas wizyty w hucie w Stalowej Woli zapytany został o rosnące ceny węgla i o pomoc dla tych, którzy nadal korzystają z tego surowca. – Na pewno nie zostawimy Polaków z tym problemem – zapewnił szef rządu."
584,"W Rosji wciąż działają dziesiątki niemieckich firm, które od czasu wybuchu wojny na Ukrainie starają się jak najmniej rzucać w oczy, czyli „przezimować”."
585,Zarząd PGE Polskiej Grupy Energetycznej podjął decyzję o sprzedaży spółki PGE Paliwa.
586,"LOT, który jeszcze dwa lata był na skraju bankructwa i przeżył dzięki ponad 500 milionom pomocy publicznej, ma inwestora."
587,"Stopa bezrobocia w Unii Europejskiej w sierpniu wyniosła 6,8 proc. i jest najniższa od 10 lat – poinformował Eurostat."
588,"Sprzedaż detaliczna w cenach stałych wzrosła o 8,2 procent w maju licząc rok do roku – wynika z danych Głównego Urzędu Statystycznego."
589,"Istnieje prawdopodobieństwo, że uda się zablokować niekorzystny z polskiego punktu widzenia zimowy pakiet energetyczny forsowany przez Brukselę – informuje „Nasz Dziennik”."
590,"Łącznie 3,57 mld zł podatku od niektórych instytucji finansowych, czyli tzw. podatku bankowego zapłaci dziesięć największych banków komercyjnych – pisze „Rzeczpospolita”."
591,Terminal LNG im.
592,"Niemiecki koncern samochodowy Volkswagen ogłosił, że w przyszłości położy większy nacisk na rozwój samochodów z napędem hybrydowym lub elektrycznym."
593,Rusza konkurs „Najlepsze programy rozwoju inicjatyw pracowniczych”.
594,Profesor Gertruda Uścińska ma być nowym prezesem Zakładu Ubezpieczeń Społecznych.
595,"Kupno dwóch nowoczesnych okrętów typu mistral, choć nie doszło do skutku, okazało się dla Moskwy złotym interesem."
596,"Warszawa jest pierwszym miastem w Europie, w którym ruszy usługa współdzielenia taksówek myTaxi. „Puls Biznesu” informuje, że to wyzwanie rzucone m.in."
597,Polska ma jeden z najlepszych wyników zatrudnienia imigrantów spoza UE wśród państw unijnych – wynika z danych opublikowanych przez Europejski Urząd Statystyczny (Eurostat).
598,Resort rolnictwa pracuje nad zmianą przepisów dotyczących produkcji przez rolników m.in. nalewek i destylatów owocowych na małą skalę – poinformował wiceminister Jacek Bogucki.
599,Pracownicy w RFN z zagranicznymi paszportami są znacznie gorzej opłacani niż Niemcy.
600,13 największych światowych deweloperów morskiej energetyki wiatrowej chce budować z Polską Grupą Energetyczną farmy wiatrowe w polskiej części Bałtyku – dowiedziała się PAP ze źródeł zbliżonych do projektu.
601,"Komisja Europejska zarzuciła BMW, Daimlerowi oraz należącym do VW markom Audi, Porsche i Volkswagen zmowę ograniczającą konkurencję w zakresie technologii redukcji spalin."
602,"W Brukseli pojawiły się kolejne pomysły ograniczenia funduszy w nowym unijnym budżecie po 2020 roku, które dotkną Polskę."
603,Dane podatników CIT opublikowane przez Ministerstwo Finansów wywołały burzę na rynku aptecznym – informuje „Rzeczpospolita”.
604,"Miesiąc temu białoruski dyktator Alaksandr Łukaszenka twierdził, że Zachód dosłownie błaga o białoruską kaszę gryczaną mąkę i sól, której w kraju nie brakuje."
605,"Im częściej i bliżej Polski dochodzi do ataków terrorystycznych, tym chętniej kupujemy polisy turystyczne chroniące od tego ryzyka – informuje „Rzeczpospolita”."
606,"Stany Zjednoczone zamknęły zakończony 30 września rok podatkowy 2019 najwyższym od siedmiu lat deficytem budżetowym, wynoszącym 984 mld dolarów czyli 4,6 proc. produktu krajowego brutto – poinformowało w piątek ministerstwo finansów USA."
607,Podczas tegorocznego rozliczania podatku PIT warto zwrócić uwagę na obowiązujący limit dochodu podatkowego za 2020 oraz na ograniczenie dot. dochodów dziecka – zauważa portal bankier.pl.
608,"W państwach, które mają wprowadzony podatek cukrowy, widać spadek sprzedaży produktów z zawartością cukru – powiedział w niedzielę minister zdrowia Łukasz Szumowski."
609,Zapowiadany plan udrożnienia rzek zostanie zrealizowany.
610,– Nie ma obecnie potrzeby pozyskiwania śmigłowców szkoleniowych i testowych.
611,Od kilku dni pojawiają się w sprzedaży polskie truskawki.
612,"„Zakupy u swoich” to nowa platforma, na której lokalni przedsiębiorcy mogą się za darmo rejestrować i oferować swoje produkty okolicznym mieszkańcom."
613,"Remonty i modernizacja czołgów T-72 oraz bojowych wozów piechoty, a także możliwości dostaw wyposażenia indywidualnego żołnierzy były tematem rozmów kierownictwa Polskiej Grupy Zbrojeniowej z delegacją Iraku – poinformowała w czwartek PGZ."
614,"Mimo obaw związanych z suszą, tegoroczne zbiory są dobre  – mówił minister rolnictwa Jan Krzysztof Ardanowski podczas obchodów III Ogólnopolskiego Święta „Wdzięczni Polskiej Wsi” w Bralinie."
615,"Lodówkomaty – maszyny będące odpowiednikami paczkomatów, dostosowanymi do przechowywania żywności w różnych temperaturach – zostały już rozstawione i wkrótce będzie można w nich odbierać zamówienia."
616,UOKiK nałożył na Polski Dom Maklerski ponad 2 mln zł kary za stosowanie klauzuli niedozwolonej w związku ze sprzedażą obligacji GetBacku.
617,"Prezes Narodowego Banku Polskiego (NBP) Adam Glapiński uważa, że dane dotyczące inflacji w Polsce nie są niepokojące."
618,Od najbliższego weekendu branża fitness otwiera się po lockdownie.
619,"Jak donosi internetowe wydanie Deutsche Welle, w związku z rosnącymi rachunkami za gaz niemieckie krematoria planują oszczędniej stosować to paliwo."
620,"Jest porozumienie greckiego rządu z kredytodawcami, Unią Europejską i Międzynarodowym Funduszem Walutowym, w sprawie przeprowadzenia niezbędnych reform."
621,Dane gospodarcze są poniżej oczekiwań.
622,"Linia Wizz Air ogłosiła, że od dziś zawiesza wszystkie loty do Włoch z powodu kwarantanny obowiązującej w całym kraju, którą wprowadził włoski premier w celu opanowania epidemii koronawirusa."
623,Chiny wstrzymały import wołowiny z Litwy.
624,Kryzys spowodowany koronawirusem nasilił działania protekcjonistyczne krajów starej UE.
625,Deutsche Welle relacjonuje efekty środowego polsko-niemieckiego „szczytu kolejowego”.  „Od końca 2020 roku między Berlinem a Wrocławiem i Krakowem kursować zaczną pociągi EuroCity.
626,"Altus wezwał Ringier Axel Springer do zapłaty 174,5 mln zł odszkodowania w związku z artykułem z września 2018 roku – podał Altus w komunikacie."
627,"Na placu budowy Gigafactory, fabryki aut Tesli w Gruenheide w Brandenburgii, prace znowu muszą zostać wstrzymane: firma Elona Muska nie może kontynuować instalacji maszyn w lakierni i wycinki lasu, dopóki nie wpłaci kaucji w wysokości 100 mln euro, wymaganej przez Brandenburską Agencję Środowiska – informuje dziennik „Tagespiegel”."
628,"PST, niemiecka spółka PGNiG, podpisała z firmą Aker BP umowę na dostawy gazu ze złóż na Norweskim Szelfie Kontynentalnym – podało w piątek PGNiG."
629,– Podatek od marketów powinien zacząć obowiązywać w pierwszym kwartale przyszłego roku – powiedział poseł PiS Henryk Kowalczyk.
630,Restrukturyzacja niemieckich i austriackich zakładów koncernu MAN to szansa na więcej zleceń dla fabryk w Niepołomicach i Starachowicach – pisze „Puls Biznesu”.
631,"W reakcji na działania Centralnego Biura Antykorupcyjnego dotyczące nieprawidłowości przy prywatyzacji Ciech, akcje tej spółki straciły początkowo ponad 5 proc., a GPW kierowanej przez byłego wiceministra skarbu Pawła Tamborskiego taniały o prawie 2 proc."
